listing_data_air_conditioning,listing_data_num_bedrooms,address_lon,listing_data_lot_area_acres,listing_data_garage_or_park_sqft,address_address_line1,address_city,address_state,address_zipcode,last_sold_date,sold_price_history,last_sold_price,listing_data_num_bathrooms,address_lat,prop_taxes,listing_data_fireplace,year_built,listing_data_roof_type,listing_data_building_area_sq_ft,listing_data_heat_type,address_unit,listing_data_basement_area,address_slug,listing_data_lot_area_sqft
Central,3,-80.7670001,0.89,,4500 Central Ave,Charlotte,NC,28205,2017-03-30,"{""20080118"": 90000, ""20170330"": 70000, ""20161215"": 48000}",70000,2,35.2128,887.09,1,1974,G00,1464,Yes,Apt A,,4500-Central-Ave-Apt-A-Charlotte-NC-28205,-
Central,3,-80.75565,0.51,,4500 Crestmont Dr,Charlotte,NC,28205,2017-05-15,"{""20161222"": 102500, ""20170515"": 239000}",239000,2,35.22392,1301.3,,1965,G00,1256,Yes,None,,4500-Crestmont-Dr-Charlotte-NC-28205,-
Central,3,-80.79134,0.43,,4500 Munsee St,Charlotte,NC,28213,2016-08-12,"{""20160812"": 64000}",64000,1,35.269,876.74,,1963,G00,1196,Yes,None,,4500-Munsee-St-Charlotte-NC-28213,-
Central,4,-80.804256,0.82,958 ,4500 Noras Path Rd,Charlotte,NC,28226,2017-05-26,"{""20170526"": 6045000, ""20110225"": 505000}",6045000,4,35.093073,6996.66,1,1989,I00,4073,Yes,None,,4500-Noras-Path-Rd-Charlotte-NC-28226,-
Central,3,-80.8566,0.59,,4500 Wentworth Pl,Charlotte,NC,28209,2016-11-17,"{""20161117"": 275000}",275000,1,35.17166,2417.08,1,1952,G00,1320,Yes,None,,4500-Wentworth-Pl-Charlotte-NC-28209,-
Central,4,-80.8483401,0.33,754 ,4501 Pendock Ct,Charlotte,NC,28226,2017-07-26,"{""20170726"": 237000}",237000,2,35.09475,3073.34,1,1982,G00,2563,Heat Pump,None,,4501-Pendock-Ct-Charlotte-NC-28226,-
Central,3,-80.7487801,0.28,,4501 Strangford Ave,Charlotte,NC,28215,2016-12-14,"{""20161214"": 151000, ""20161004"": 53000}",151000,2,35.23231,955.69,1,1978,G00,1300,Yes,None,,4501-Strangford-Ave-Charlotte-NC-28215,-
Central,3,-80.81168,0.29,,4502 New House Dr,Charlotte,NC,28269,2017-01-27,"{""20170127"": 198000}",198000,2,35.34911,1930.39,1,2004,,2376,Yes,None,,4502-New-House-Dr-Charlotte-NC-28269,-
Central,3,-80.80267,2.97,,4502 Woodlark Ln,Charlotte,NC,28211,2016-11-22,"{""20161122"": 160000, ""20101221"": 120000}",160000,1,35.17889,1275.41,,1954,G00,1000,Yes,None,,4502-Woodlark-Ln-Charlotte-NC-28211,-
Central,3,-80.8116701,0.35,,4503 New House Dr,Charlotte,NC,28269,2017-07-10,"{""20170710"": 228000, ""20040607"": 167000}",228000,2,35.34938,2103.83,1,2004,,2707,Yes,None,,4503-New-House-Dr-Charlotte-NC-28269,-
Central,3,-80.78803,0.32,399 ,4504 Avalon Forest Ln,Charlotte,NC,28269,2016-08-08,"{""20160808"": 159000, ""20090422"": 144000}",159000,2,35.35873,1613.25,1,1997,G00,1359,Yes,None,,4504-Avalon-Forest-Ln-Charlotte-NC-28269,-
Central,3,-80.7950001,0.0,,4504 Avignon Ln,Charlotte,NC,28226,2017-07-31,"{""20140108"": 542000, ""20170731"": 620000, ""20070910"": 541500}",620000,2,35.15159,4652.5,1,2007,,3022,Yes,None,,4504-Avignon-Ln-Charlotte-NC-28226,-
Central,4,-80.78683,0.4,451 ,4505 Appley Mead Ln,Charlotte,NC,28269,2016-09-27,"{""20010629"": 170000, ""20160927"": 222500}",222500,2,35.34566,2233.27,1,1991,G00,2432,Yes,None,,4505-Appley-Mead-Ln-Charlotte-NC-28269,-
Central,3,-80.6826301,0.14,,4505 Staffordshire Ln,Charlotte,NC,28213,2017-02-28,"{""20170228"": 175000, ""20030729"": 144000}",175000,2,35.30002,1830.72,,2003,,2198,Yes,None,,4505-Staffordshire-Ln-Charlotte-NC-28213,-
Central,3,-80.70931,0.14,,4506 Carnfeld Ln,Charlotte,NC,28215,2016-06-29,"{""20061130"": 142500, ""20160629"": 152000}",152000,2,35.27509,1492.81,1,2006,,1972,Yes,None,,4506-Carnfeld-Ln-Charlotte-NC-28215,-
Central,3,-80.72526,0.34,,4506 Elm Field Ct,Charlotte,NC,28227,2017-05-02,"{""20170502"": 149000}",149000,2,35.18836,1233.99,1,1978,G00,1476,Yes,None,,4506-Elm-Field-Ct-Charlotte-NC-28227,-
Central,3,-80.8184001,0.2,480 ,4506 Poplar Grove Dr,Charlotte,NC,28269,2016-09-21,"{""20020829"": 189000, ""20160921"": 245000}",245000,2,35.34771,2602.17,1,1995,G00,2656,Yes,None,,4506-Poplar-Grove-Dr-Charlotte-NC-28269,-
Central,3,-80.8568401,0.38,240 ,4506 Wentworth Pl,Charlotte,NC,28209,2017-04-07,"{""20170407"": 359000, ""20090415"": 208000}",359000,1,35.17134,2638.41,1,1956,G00,1443,Yes,None,,4506-Wentworth-Pl-Charlotte-NC-28209,-
Central,3,-80.7092301,0.1,,4507 Carnfeld Ln,Charlotte,NC,28215,2017-04-27,"{""20170427"": 166000, ""20041221"": 143500}",166000,2,35.27465,1335.92,1,2004,,1912,Yes,None,,4507-Carnfeld-Ln-Charlotte-NC-28215,-
Central,3,-80.7503501,0.26,,4508 Ivanhoe Pl,Charlotte,NC,28205,2017-03-07,"{""20170307"": 11000, ""20130801"": 64260}",11000,1,35.22405,1179.63,,1967,G00,1277,Yes,None,,4508-Ivanhoe-Pl-Charlotte-NC-28205,-
Central,3,-80.82202,0.37,,4508 Kayron Dr,Charlotte,NC,28269,2016-09-28,"{""20160928"": 90000, ""20080619"": 123000}",90000,2,35.29017,1657.26,,1967,G00,1444,Yes,None,,4508-Kayron-Dr-Charlotte-NC-28269,-
Central,4,-80.7917801,0.1,,4508 Night Heron Ln,Charlotte,NC,28211,2017-06-09,"{""20060908"": 455000, ""20170609"": 498000}",498000,3,35.17901,5099.07,1,2006,,3273,Yes,None,,4508-Night-Heron-Ln-Charlotte-NC-28211,-
Central,4,-80.80165,0.51,654 ,4509 Coburn Ct,Charlotte,NC,28277,2017-02-27,"{""20170227"": 530000}",530000,3,35.08194,6292.5,1,1990,I00,3823,Yes,None,,4509-Coburn-Ct-Charlotte-NC-28277,-
Central,3,-80.73912,0.32,,4509 Craigwood Dr,Charlotte,NC,28215,2017-02-28,"{""20170228"": 138000}",138000,2,35.22788,1307.77,,1988,G00,1444,Yes,None,,4509-Craigwood-Dr-Charlotte-NC-28215,-
Central,2,-80.86529,0.0,,451 W Worthington Ave,Charlotte,NC,28203,2017-06-23,"{""20170623"": 2560000}",2560000,2,35.21387,2021.64,,2005,,1100,Yes,None,,451-W-Worthington-Ave-Charlotte-NC-28203,-
Central,3,-80.73209,0.46,,4510 Easthaven Dr,Charlotte,NC,28212,2017-01-04,"{""20030717"": 82000, ""20170104"": 135000}",135000,2,35.19052,1350.49,1,1970,G00,1820,Yes,None,,4510-Easthaven-Dr-Charlotte-NC-28212,-
Central,4,-80.69433,3.96,529 ,4510 Rocky River Rd,Charlotte,NC,28215,2017-03-13,"{""20170313"": 285000}",285000,2,35.27326,3147.11,1,1981,G00,1994,Yes,None,,4510-Rocky-River-Rd-Charlotte-NC-28215,-
None,2,-80.8937701,0.22,,4510 Wildwood Ave,Charlotte,NC,28208,2016-09-22,"{""20160922"": 101500}",101500,1,35.26433,742.12,,1925,I00,957,Yes,None,,4510-Wildwood-Ave-Charlotte-NC-28208,-
Central,4,-80.944185,0.0,,4511 Eagle Lake Dr,Charlotte,NC,28217,2016-06-27,"{""19990416"": 163000, ""20160627"": 316000}",316000,3,35.176929,2350.74,1,1970,,2539,Heat Pump,None,,4511-Eagle-Lake-Dr-Charlotte-NC-28217,-
Central,3,-80.75273,0.4,,4512 Kavanaugh Dr,Charlotte,NC,28205,2017-03-28,"{""20170328"": 210000}",210000,1,35.22653,1311.66,,1967,G00,1277,Yes,None,,4512-Kavanaugh-Dr-Charlotte-NC-28205,-
Central,4,-80.79173,0.1,,4512 Night Heron Ln,Charlotte,NC,28211,2017-05-15,"{""20061027"": 460000, ""20170515"": 500000, ""20140519"": 417500}",500000,3,35.17889,4372.91,1,2006,,2459,Yes,None,,4512-Night-Heron-Ln-Charlotte-NC-28211,-
Central,2,-80.88813,0.23,,4512 Ridgeley Dr,Charlotte,NC,28208,2017-05-16,"{""20170516"": 93000}",93000,1,35.26877,749.89,,1962,G00,978,Yes,None,,4512-Ridgeley-Dr-Charlotte-NC-28208,-
Central,3,-80.8962901,0.28,256 ,4513 Hovis Rd,Charlotte,NC,28208,2017-03-21,"{""20170321"": 55000}",55000,1,35.26261,880.62,,1933,I00,1521,Yes,None,,4513-Hovis-Rd-Charlotte-NC-28208,-
None,3,-80.7659101,0.28,,4514 Holbrook Dr,Charlotte,NC,28205,2017-01-17,"{""20160526"": 94000, ""20170117"": 146000, ""20120531"": 42000}",146000,1,35.19635,1209.4,,1957,G00,1019,Yes,None,,4514-Holbrook-Dr-Charlotte-NC-28205,-
Central,3,-80.7956,0.03,440 ,4515 Columbine Ct,Charlotte,NC,28226,2017-03-17,"{""20170317"": 510000, ""19890718"": 196000}",510000,3,35.15055,4445.4,1,1986,G00,2185,Yes,None,420,4515-Columbine-Ct-Charlotte-NC-28226,-
Central,3,-80.97355,0.0,,4515 Craigmoss Ln,Charlotte,NC,28278,2017-07-13,"{""20170713"": 184000, ""20110930"": 125000}",184000,2,35.15935,1563.42,,2010,,1464,Yes,None,,4515-Craigmoss-Ln-Charlotte-NC-28278,-
Central,3,-80.72612,0.37,220 ,4515 Elm Field Ct,Charlotte,NC,28227,2017-04-05,"{""20170405"": 148000, ""20120109"": 100000}",148000,2,35.18802,1179.63,1,1978,G00,1320,Yes,None,,4515-Elm-Field-Ct-Charlotte-NC-28227,-
Central,3,-80.7225,0.17,369 ,4516 Biemann Valley Dr,Charlotte,NC,28227,2017-05-25,"{""20170525"": 153500, ""20060914"": 122000}",153500,2,35.17187,1611.95,1,1998,G00,1302,Yes,None,,4516-Biemann-Valley-Dr-Charlotte-NC-28227,-
Central,3,-80.86095,0.28,,4516 Fenwick Ct,Charlotte,NC,28209,2017-05-18,"{""20120309"": 200000, ""20170518"": 329000}",329000,2,35.17095,2809.28,,1954,G00,1885,Yes,None,,4516-Fenwick-Ct-Charlotte-NC-28209,-
Central,2,-80.89851,0.17,180 ,4516 Willard St,Charlotte,NC,28208,2017-06-01,"{""20170601"": 57000, ""20020820"": 64000}",57000,1,35.26033,726.58,,1931,G00,864,Yes,None,,4516-Willard-St-Charlotte-NC-28208,-
Central,3,-80.936966,2.46,,4517 Grove Rd,Charlotte,NC,28216,2017-06-16,"{""20170616"": 293000, ""20050610"": 240000}",293000,1,35.339072,2819.63,,1982,G00,2272,Heat Pump,None,,4517-Grove-Rd-Charlotte-NC-28216,-
None,2,-80.86907,0.33,,4517 Murrayhill Rd,Charlotte,NC,28209,2017-07-25,"{""20170725"": 263000}",263000,1,35.17746,1817.77,,1953,G00,997,Yes,None,,4517-Murrayhill-Rd-Charlotte-NC-28209,-
Central,3,-80.7530801,0.25,,4517 Somerdale Ln,Charlotte,NC,28205,2016-12-29,"{""20161229"": 128000}",128000,1,35.22778,654.75,,1966,G00,1182,Yes,None,,4517-Somerdale-Ln-Charlotte-NC-28205,-
None,3,-80.80132,0.44,288 ,4519 Northaven Dr,Charlotte,NC,28206,2017-03-14,"{""19970520"": 63000, ""20170314"": 46500}",46500,1,35.26743,910.39,1,1951,G00,1141,Yes,None,,4519-Northaven-Dr-Charlotte-NC-28206,-
Central,4,-80.8016201,0.41,578 ,4519 Rosecliff Dr,Charlotte,NC,28277,2017-07-12,"{""20170712"": 619000}",619000,2,35.08367,6583.75,1,1990,I00,4306,Yes,None,,4519-Rosecliff-Dr-Charlotte-NC-28277,-
Central,3,-80.7223,0.18,168 ,4520 Biemann Valley Dr,Charlotte,NC,28227,2017-07-28,"{""20170728"": 165000, ""20131101"": 116000}",165000,2,35.17179,1422.97,1,1998,G00,1170,Yes,None,,4520-Biemann-Valley-Dr-Charlotte-NC-28227,-
Central,3,-80.7913501,0.23,,4520 Cinderella Rd,Charlotte,NC,28213,2017-03-17,"{""20170317"": 47000}",47000,1,35.26387,876.74,1,1959,G00,1556,Yes,None,,4520-Cinderella-Rd-Charlotte-NC-28213,-
None,2,-80.89864,0.17,,4520 Willard St,Charlotte,NC,28208,2017-05-11,"{""20170511"": 2675000}",2675000,1,35.26041,615.27,,1931,G00,840,Yes,None,,4520-Willard-St-Charlotte-NC-28208,-
Central,3,-80.80677,0.04,200 ,4521 Antelope Ln,Charlotte,NC,28269,2017-05-04,"{""20090626"": 120000, ""20170504"": 120000}",120000,2,35.33128,1362.79,,1997,G00,1558,Yes,None,,4521-Antelope-Ln-Charlotte-NC-28269,-
Central,3,-80.86548,0.07,,4521 Glenlea Commons Dr,Charlotte,NC,28216,2017-05-18,"{""20031201"": 145500, ""20170518"": 845000}",845000,3,35.30627,1184.16,1,2003,,1875,Yes,None,,4521-Glenlea-Commons-Dr-Charlotte-NC-28216,-
Central,4,-80.8276,0.0,,4521 Oakburn Dr,Charlotte,NC,28269,2017-07-20,"{""20090626"": 140000, ""20170720"": 179000}",179000,3,35.31744,1389.32,1,2008,,2148,Yes,None,,4521-Oakburn-Dr-Charlotte-NC-28269,-
Central,4,-80.813274,0.0,,4522 Parview Dr N,Charlotte,NC,28226,2017-05-05,"{""20020820"": 439000, ""20170505"": 425000}",425000,5,35.101946,19771.1,1,2002,,5869,Yes,None,,4522-Parview-Dr-N-Charlotte-NC-28226,-
Central,3,-80.7854101,0.69,462 ,4523 Saxonbury Way,Charlotte,NC,28269,2016-06-30,"{""20040503"": 160000, ""20160630"": 162500}",162500,2,35.34479,2027.46,1,1991,G00,1801,Yes,None,,4523-Saxonbury-Way-Charlotte-NC-28269,-
Central,3,-80.9404101,0.48,420 ,4525 Andrew James Dr,Charlotte,NC,28216,2017-03-28,"{""20170328"": 362500}",362500,2,35.33386,3843.5,1,2000,G00,2641,Yes,None,,4525-Andrew-James-Dr-Charlotte-NC-28216,-
Central,4,-80.8068101,0.0,,4525 David Cox Rd,Charlotte,NC,28269,2017-06-21,"{""20101028"": 170000, ""20170621"": 200000, ""20161118"": 184000}",200000,2,35.33872,2127.13,,2010,,2190,Yes,None,,4525-David-Cox-Rd-Charlotte-NC-28269,-
Central,4,-80.7919701,0.56,720 ,4526 Water Oak Rd,Charlotte,NC,28211,2016-12-06,"{""20161206"": 450000}",450000,3,35.18204,3681.71,1,1961,G00,2609,Yes,None,,4526-Water-Oak-Rd-Charlotte-NC-28211,-
Central,2,-80.79642,1.56,,4527 Gaynor Rd,Charlotte,NC,28211,2017-06-30,"{""19940330"": 80000, ""20170630"": 110000}",110000,2,35.1755,1444.98,,1971,,1329,Yes,Apt 101,,4527-Gaynor-Rd-Apt-101-Charlotte-NC-28211,-
Central,2,-80.79642,1.56,,4527 Gaynor Rd,Charlotte,NC,28211,2016-06-13,"{""20160613"": 135000, ""20000615"": 120500}",135000,2,35.1755,1455.33,,1971,,1348,Yes,Apt 206,,4527-Gaynor-Rd-Apt-206-Charlotte-NC-28211,-
Central,3,-80.8068501,0.25,240 ,4528 David Cox Rd,Charlotte,NC,28269,2016-07-14,"{""20160714"": 137000}",137000,2,35.33926,1645.61,1,1994,G00,1155,Yes,None,,4528-David-Cox-Rd-Charlotte-NC-28269,-
Central,4,-80.82124,0.58,400 ,4528 Montibello Dr,Charlotte,NC,28226,2016-06-03,"{""19990816"": 348500, ""20151006"": 476000, ""20160603"": 860000}",860000,4,35.11038,5448.56,1,1973,G00,3284,Yes,None,,4528-Montibello-Dr-Charlotte-NC-28226,-
Central,3,-80.81878,0.0,,4528 Trillium Fields Dr,Charlotte,NC,28269,2016-09-13,"{""20160913"": 140000}",140000,2,35.30346,1895.43,1,2007,,1936,Yes,None,,4528-Trillium-Fields-Dr-Charlotte-NC-28269,-
None,2,-80.8934101,0.18,,4528 Wildwood Ave,Charlotte,NC,28208,2016-08-16,"{""20160816"": 60000}",60000,1,35.26494,700.7,,1921,I00,847,Yes,None,,4528-Wildwood-Ave-Charlotte-NC-28208,-
Central,3,-80.82794,0.0,,4529 Oakburn Dr,Charlotte,NC,28269,2017-04-18,"{""20170418"": 151000, ""20090827"": 130000}",151000,2,35.31746,1279.3,1,2008,,1872,Yes,None,,4529-Oakburn-Dr-Charlotte-NC-28269,-
Central,3,-80.82889,0.0,,4531 Belmar Place Rd,Charlotte,NC,28269,2016-07-22,"{""20071228"": 170000, ""20140620"": 201199, ""20160722"": 136000}",136000,2,35.28399,1711.62,1,2007,,1595,Yes,None,,4531-Belmar-Place-Rd-Charlotte-NC-28269,-
Central,5,-80.7890201,0.6,504 ,4533 Rounding Run Rd,Charlotte,NC,28277,2017-04-27,"{""20170427"": 480000, ""20160830"": 262000}",480000,4,35.0852,4916.56,1,1976,G00,3702,Yes,None,899,4533-Rounding-Run-Rd-Charlotte-NC-28277,-
Central,1,-80.7445501,9.14,,4533 Sharon Chase Dr,Charlotte,NC,28215,2017-05-15,"{""20170515"": 38000}",38000,1,35.23013,430.17,1,1982,G00,685,Yes,Apt A,,4533-Sharon-Chase-Dr-Apt-A-Charlotte-NC-28215,-
Central,1,-80.7445501,9.14,,4533 Sharon Chase Dr,Charlotte,NC,28215,2016-12-28,"{""20141218"": 15120, ""20161228"": 25000, ""19940629"": 40000, ""20150205"": 16000}",25000,1,35.23013,430.17,1,1982,G00,685,Yes,Apt G,,4533-Sharon-Chase-Dr-Apt-G-Charlotte-NC-28215,-
None,3,-80.79072,0.35,,4534 Cinderella Rd,Charlotte,NC,28213,2017-06-21,"{""20080324"": 53000, ""20170621"": 1104500}",1104500,1,35.26341,748.59,,1959,G00,1100,Yes,None,,4534-Cinderella-Rd-Charlotte-NC-28213,-
Central,3,-80.74984,0.0,,4535 Blackmuir Wood Cir,Charlotte,NC,28270,2016-07-14,"{""20160714"": 264000}",264000,2,35.070036,2978.2,,2013,,1688,Yes,None,,4535-Blackmuir-Wood-Cir-Charlotte-NC-28270,-
Central,3,-80.80151,0.0,,4535 Hubbard Falls Dr,Charlotte,NC,28269,2016-07-20,"{""20110207"": 192000, ""20160720"": 255000}",255000,2,35.32677,2133.6,1,2007,,2370,Yes,None,,4535-Hubbard-Falls-Dr-Charlotte-NC-28269,-
Central,3,-80.8697101,0.25,,454 Scaleybark Rd,Charlotte,NC,28209,2017-04-26,"{""20170426"": 297000, ""20140829"": 199000}",297000,1,35.18494,2203.5,,1956,G00,1456,Yes,None,,454-Scaleybark-Rd-Charlotte-NC-28209,-
Central,3,-80.90103,0.18,420 ,4540 Hyperion Ct,Charlotte,NC,28216,2016-09-06,"{""20160906"": 179500, ""20010322"": 166500}",179500,2,35.34242,1649.5,1,2001,I00,2360,Yes,None,,4540-Hyperion-Ct-Charlotte-NC-28216,-
Central,3,-80.9343401,0.34,462 ,4541 Astonboro Dr,Charlotte,NC,28216,2016-07-01,"{""20160701"": 210000}",210000,2,35.3336,1978.28,1,1999,G00,2065,Yes,None,,4541-Astonboro-Dr-Charlotte-NC-28216,-
Central,3,-80.8587,0.28,,4541 Bradbury Dr,Charlotte,NC,28209,2016-07-05,"{""20160705"": 362500}",362500,2,35.17044,2696.67,,1952,G00,1424,Yes,None,,4541-Bradbury-Dr-Charlotte-NC-28209,-
Central,3,-80.8205001,0.18,240 ,4541 Brandie Glen Rd,Charlotte,NC,28269,2017-07-10,"{""20170710"": 1165000, ""20011214"": 138000}",1165000,2,35.31703,1140.8,1,2001,G00,1397,Yes,None,,4541-Brandie-Glen-Rd-Charlotte-NC-28269,-
Central,3,-80.9016101,0.18,460 ,4541 Hyperion Ct,Charlotte,NC,28216,2016-12-09,"{""20161209"": 212000, ""20000630"": 168000}",212000,2,35.34243,1699.98,1,2000,G00,2540,Yes,None,,4541-Hyperion-Ct-Charlotte-NC-28216,-
,3,-80.7762901,0.0,,4543 Craig Ave,Charlotte,NC,28211,2017-04-26,"{""20170426"": 346500, ""20101124"": 320000}",346500,2,35.17887,4071.31,,2008,,2813,,None,,4543-Craig-Ave-Charlotte-NC-28211,-
Central,4,-80.81107,0.23,,4545 Canipe Dr,Charlotte,NC,28269,2016-11-01,"{""20040311"": 174000, ""20161101"": 224000}",224000,2,35.34805,2088.3,1,2003,,2786,Yes,None,,4545-Canipe-Dr-Charlotte-NC-28269,-
Central,2,-80.807582,0.03,220 ,4548 Antelope Ln,Charlotte,NC,28269,2016-11-23,"{""20161123"": 129000, ""19980701"": 112500, ""19980731"": 112500}",129000,2,35.331599,1316.2,,1998,G00,1415,Yes,None,,4548-Antelope-Ln-Charlotte-NC-28269,-
Central,3,-80.90157,0.2,400 ,4549 Hyperion Ct,Charlotte,NC,28216,2017-05-05,"{""20001227"": 182000, ""20170505"": 224000}",224000,2,35.34278,1724.57,1,2000,G00,2600,Yes,None,,4549-Hyperion-Ct-Charlotte-NC-28216,-
Central,3,-80.80758,0.04,200 ,4550 Antelope Ln,Charlotte,NC,28269,2016-10-26,"{""20161026"": 90500, ""20060323"": 118000}",90500,2,35.33155,1375.74,,1998,G00,1558,Yes,None,,4550-Antelope-Ln-Charlotte-NC-28269,-
Central,3,-80.8074101,0.04,200 ,4550 Panther Pl,Charlotte,NC,28269,2017-06-30,"{""20041018"": 125500, ""20170630"": 145000}",145000,2,35.33101,1397.74,1,1998,G00,1558,Yes,None,,4550-Panther-Pl-Charlotte-NC-28269,-
Central,2,-80.80749,0.03,200 ,4552 Panther Pl,Charlotte,NC,28269,2016-05-31,"{""20160531"": 113500, ""19990730"": 113500}",113500,2,35.33099,1241.12,1,1998,G00,1224,Yes,None,,4552-Panther-Pl-Charlotte-NC-28269,-
Central,3,-80.78752,0.29,462 ,4556 Emory Ln,Charlotte,NC,28211,2016-10-28,"{""20161028"": 358000}",358000,2,35.17932,3793.02,1,1996,G00,1885,Yes,None,,4556-Emory-Ln-Charlotte-NC-28211,-
Central,2,-80.8669201,0.02,,456 Hurston Cir,Charlotte,NC,28208,2017-03-29,"{""20070501"": 205000, ""20170329"": 77000}",77000,2,35.23379,2396.37,1,2005,,1216,Yes,None,,456-Hurston-Cir-Charlotte-NC-28208,-
Central,2,-80.80338,8.3,,4565 Woodlark Ln,Charlotte,NC,28211,2017-03-24,"{""19971125"": 76000, ""20170324"": 138000}",138000,1,35.17778,1195.16,1,1954,G00,850,Yes,None,,4565-Woodlark-Ln-Charlotte-NC-28211,-
Central,2,-80.80802,0.03,200 ,4567 Panther Pl,Charlotte,NC,28269,2017-05-16,"{""20041007"": 105000, ""20170516"": 270000}",270000,2,35.33074,1257.95,1,1999,G00,1238,Yes,None,,4567-Panther-Pl-Charlotte-NC-28269,-
Central,2,-80.80341,8.3,,4569 Woodlark Ln,Charlotte,NC,28211,2017-01-12,"{""20070831"": 105000, ""20170112"": 153000}",153000,1,35.17775,1175.74,,1954,G00,850,Yes,None,,4569-Woodlark-Ln-Charlotte-NC-28211,-
Central,3,-80.8078901,0.04,200 ,4570 Antelope Ln,Charlotte,NC,28269,2017-05-16,"{""20070215"": 126000, ""20170516"": 130000}",130000,2,35.33179,1397.74,1,1998,G00,1558,Yes,None,,4570-Antelope-Ln-Charlotte-NC-28269,-
Central,2,-80.86529,0.0,,459 W Worthington Ave,Charlotte,NC,28203,2016-10-12,"{""20161012"": 202000, ""20060428"": 134000}",202000,1,35.21387,1770.53,,2005,,926,Yes,None,,459-W-Worthington-Ave-Charlotte-NC-28203,-
Central,2,-80.86955,0.0,,460 New Bern Station Ct,Charlotte,NC,28209,2017-02-28,"{""20170228"": 250000, ""20070313"": 247000}",250000,2,35.19838,2292.81,,2006,,1060,Yes,Apt 103,,460-New-Bern-Station-Ct-Apt-103-Charlotte-NC-28209,-
Central,4,-80.8063201,1.0,,4600 Bournewood Ln,Charlotte,NC,28226,2017-02-13,"{""20170125"": 169000, ""20170213"": 215000}",215000,2,35.10211,2994.38,1,1983,G00,2395,Yes,None,,4600-Bournewood-Ln-Charlotte-NC-28226,-
Central,3,-80.781217,0.33,480 ,4600 Chiswell Ct,Charlotte,NC,28269,2016-11-15,"{""20161115"": 215000, ""20090501"": 172000}",215000,2,35.357942,2222.91,1,1994,I00,2550,Yes,None,,4600-Chiswell-Ct-Charlotte-NC-28269,-
Central,3,-80.7324601,0.35,,4600 Dawnwood Dr,Charlotte,NC,28212,2016-09-12,"{""20160912"": 145000}",145000,2,35.19236,1354.37,1,1969,Z00,1843,Yes,None,,4600-Dawnwood-Dr-Charlotte-NC-28212,-
Central,3,-80.86788,0.31,,4600 Fairbluff Pl,Charlotte,NC,28209,2016-09-14,"{""20160914"": 275000}",275000,1,35.17318,2413.19,1,1956,G00,1914,Yes,None,1274,4600-Fairbluff-Pl-Charlotte-NC-28209,-
Central,3,-80.9548721,0.0,,4600 Montelena Dr,Charlotte,NC,28214,2017-03-29,"{""20140812"": 116500, ""20170329"": 160000}",160000,2,35.2615814,1509.7,1,2014,,1520,Yes,None,,4600-Montelena-Dr-Charlotte-NC-28214,-
Central,3,-80.7935,0.69,463 ,4600 Providence Rd,Charlotte,NC,28226,2017-01-04,"{""20170104"": 13500}",13500,1,35.15091,3949.65,1,1953,G00,1964,Yes,None,,4600-Providence-Rd-Charlotte-NC-28226,-
Central,2,-80.74443,9.14,,4600 Sharon Chase Dr,Charlotte,NC,28215,2016-06-16,"{""20160616"": 30000, ""20130626"": 34000, ""20140225"": 44000}",30000,2,35.229988,494.89,1,1982,G00,913,Yes,Apt D,,4600-Sharon-Chase-Dr-Apt-D-Charlotte-NC-28215,-
Central,3,-80.7897501,0.37,,4600 Walker Rd,Charlotte,NC,28211,2016-08-26,"{""20160826"": 460000, ""20140515"": 405000}",460000,2,35.1825,3565.2,1,1965,I00,1820,Yes,None,,4600-Walker-Rd-Charlotte-NC-28211,-
Central,3,-80.9085101,0.34,,4600 Westridge Dr,Charlotte,NC,28208,2017-07-03,"{""20170703"": 80000, ""20080320"": 80000}",80000,2,35.2618,1113.62,,1964,G00,1688,Yes,None,1194,4600-Westridge-Dr-Charlotte-NC-28208,-
Central,3,-80.74483,0.3,,4601 Butterwick Ln,Charlotte,NC,28212,2017-05-02,"{""20170502"": 107000}",107000,2,35.21577,841.14,1,1981,G00,2310,Yes,None,,4601-Butterwick-Ln-Charlotte-NC-28212,-
Central,4,-80.8341,0.91,558 ,4601 Carmel Vista Ln,Charlotte,NC,28226,2017-06-26,"{""20170626"": 400000, ""20130531"": 350000}",400000,2,35.10193,3138.05,1,1986,G00,2885,Heat Pump,None,,4601-Carmel-Vista-Ln-Charlotte-NC-28226,-
Central,2,-80.7605901,3.88,,4601 Coronado Dr,Charlotte,NC,28212,2017-05-19,"{""20120628"": 27500, ""20170519"": 19500}",19500,1,35.19773,399.1,,1969,G00,960,Yes,Apt F,,4601-Coronado-Dr-Apt-F-Charlotte-NC-28212,-
Central,2,-80.84621,5.67,,4601 Hedgemore Dr,Charlotte,NC,28209,2017-02-10,"{""20170210"": 172000, ""20161115"": 128500}",172000,1,35.1675,1720.69,,1968,G00,1188,Yes,Unit B,,4601-Hedgemore-Dr-Unit-B-Charlotte-NC-28209,-
Central,3,-80.8693801,0.26,,4601 Murrayhill Rd,Charlotte,NC,28209,2017-06-29,"{""20020405"": 101500, ""20170629"": 220000}",220000,1,35.17698,1791.88,,1954,G00,1075,Yes,None,,4601-Murrayhill-Rd-Charlotte-NC-28209,-
None,3,-80.89277,0.21,480 ,4601 Sampson St,Charlotte,NC,28208,2016-11-07,"{""20161107"": 55000}",55000,1,35.26489,775.77,,1956,G00,1025,Yes,None,,4601-Sampson-St-Charlotte-NC-28208,-
